begin,end,participant,utterance,source,utterance_raw,language,corpus,duration,uid,nature,utterance_stripped,nwords,nchar,n,rank,freq,overlap,priorby,FTO,overlapped,talk_all,talk_rel,load,transitions,turns_all,turns_rel,participants,rank_perc,freq_perc
482252,483181,spreker2 [v] (TIE2),ja ik ben er ook wel goed in,/dutch2/DVA22AL,ja ik ben er ook wel goed in,dutch,dutch2,929,dutch-12-379-482252,talk,ja ik ben er ook wel goed in,8,28,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,10361,0.290802046134543,0.948809523809524,6,12,0.583333333333333,2,100,69
482264,483181,spreker1 [v] (TIE0),op m'n werk ook,/dutch2/DVA22AL,op m'n werk ook,dutch,dutch2,917,dutch-12-380-482264,talk,op m'n werk ook,4,15,1,205,1.5556098217596995e-10,NA,other,607,NA,10778,0.76683985897198,1.03674490188534,6,12,0.5,2,100,69
483181,483884,spreker1 [v] (TIE0),ik vind echt,/dutch2/DVA22AL,ik vind echt,dutch,dutch2,703,dutch-12-381-483181,talk,ik vind echt,3,12,1,205,1.5556098217596995e-10,NA,self,NA,NA,10481,0.723881309035397,1.07851409755094,7,13,0.461538461538462,2,100,69
483181,483562,spreker2 [v] (TIE2),koen vindt,/dutch2/DVA22AL,koen vindt,dutch,dutch2,381,dutch-12-382-483181,talk,koen vindt,2,10,1,205,1.5556098217596995e-10,NA,other,0,NA,10481,0.276118690964603,1.07851409755094,7,13,0.538461538461538,2,100,69
483884,485039,spreker2 [v] (TIE2),koen vindt mij d'r ook heel wreed in,/dutch2/DVA22AL,koen vindt mij d'r ook heel wreed in,dutch,dutch2,1155,dutch-12-383-483884,talk,koen vindt mij d'r ook heel wreed in,8,36,1,205,1.5556098217596995e-10,NA,self,NA,NA,11636,0.347971811619113,1.07017382507128,7,14,0.571428571428571,2,100,69
485039,485682,spreker2 [v] (TIE2),bedoel uh,/dutch2/DVA22AL,bedoel uh,dutch,dutch2,643,dutch-12-384-485039,talk,bedoel uh,2,9,17,189,2.6445366969914893e-9,NA,self,NA,overlapped,10063,0.440226572592666,1.01934764991896,6,13,0.615384615384615,2,26,75
485158,485384,spreker1 [v] (TIE0),nou,/dutch2/DVA22AL,nou,dutch,dutch2,226,dutch-12-385-485158,talk,nou,1,3,2038,14,3.170332816746268e-7,full,other,119,NA,10289,0.569443094567013,1.04224068071313,7,14,0.428571428571429,2,18,84
486039,486218,spreker1 [v] (TIE0),ja,/dutch2/DVA22AL,ja,dutch,dutch2,179,dutch-12-386-486039,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,self_during_other,357,NA,10170,0.593706981317601,1.05301304617933,6,14,0.5,2,10,100
486230,487921,spreker2 [v] (TIE2),dat ik dat allemaal zo zo makkelijk kan,/dutch2/DVA22AL,dat ik dat allemaal zo zo makkelijk kan,dutch,dutch2,1691,dutch-12-387-486230,talk,dat ik dat allemaal zo zo makkelijk kan,8,39,1,205,1.5556098217596995e-10,NA,other,846,overlapped,11861,0.490936683247618,1.04401021036881,7,15,0.533333333333333,2,100,69
487099,488707,spreker1 [v] (TIE0),nou dan moet ik jou misschien maar 'n keertje inhuren,/dutch2/DVA22AL,nou dan moet ik jou misschien maar 'n keertje inhuren,dutch,dutch2,1608,dutch-12-388-487099,talk,nou dan moet ik jou misschien maar 'n keertje inhuren,10,53,1,205,1.5556098217596995e-10,partial,other,-822,NA,12314,0.527123599155433,1.15019615169064,8,15,0.466666666666667,2,100,69
488707,490993,spreker1 [v] (TIE0),want dit moet iemand zijn die niet betrokken is met jouw spullen,/dutch2/DVA22AL,want dit moet iemand zijn die niet betrokken is met jouw spullen,dutch,dutch2,2286,dutch-12-389-488707,talk,want dit moet iemand zijn die niet betrokken is met jouw spullen,12,64,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,12421,0.531197166089687,1.09339788732394,7,15,0.466666666666667,2,100,69
490934,491410,spreker2 [v] (TIE2),hum hum,/dutch2/DVA22AL,hum hum,dutch,dutch2,476,dutch-12-390-490934,talk,hum hum,2,7,98,115,1.5244976253245058e-8,partial,other,-59,NA,11730,0.49539641943734,1.14005248323452,6,13,0.538461538461538,2,23,78
491743,493279,spreker1 [v] (TIE0),ook met kleren of zo weet je?,/dutch2/DVA22AL,ook met kleren of zo weet je?,dutch,dutch2,1536,dutch-12-391-491743,talk,ook met kleren of zo weet je?,7,29,1,205,1.5556098217596995e-10,NA,other,333,NA,12730,0.585624509033778,1.15443910401741,7,13,0.538461538461538,2,100,69
493815,496550,spreker1 [v] (TIE0),toen ik dat uh deed van moom weet je met die uhm,/dutch2/DVA22AL,toen ik dat uh deed van moom weet je met die uhm,dutch,dutch2,2735,dutch-12-392-493815,talk,toen ik dat uh deed van moom weet je met die uhm,12,48,1,205,1.5556098217596995e-10,NA,self,NA,NA,12535,0.683685680095732,0.989657350386862,5,10,0.6,2,100,69
496883,498705,spreker1 [v] (TIE0),meer p*a tien keer meer plezier in je leven,/dutch2/DVA22AL,meer p*a tien keer meer plezier in je leven,dutch,dutch2,1822,dutch-12-393-496883,talk,meer p*a tien keer meer plezier in je leven,9,43,1,205,1.5556098217596995e-10,NA,self,NA,NA,10463,0.954506355729714,0.901516457004997,2,6,0.833333333333333,2,100,69
498800,499813,spreker2 [v] (TIE2),hum hum hum hum,/dutch2/DVA22AL,hum hum hum hum,dutch,dutch2,1013,dutch-12-394-498800,talk,hum hum hum hum,4,15,1,205,1.5556098217596995e-10,NA,other,95,overlapped,7582,0.196386177789501,0.853924991553103,2,5,0.4,2,100,69
499051,499455,spreker1 [v] (TIE0),weet je nog?,/dutch2/DVA22AL,weet je nog?,dutch,dutch2,404,dutch-12-395-499051,talk,weet je nog?,3,12,2,204,3.111219643519399e-10,full,other,-762,NA,7986,0.813548710242925,0.899425610992229,3,6,0.666666666666667,2,31,72
500634,502027,spreker1 [v] (TIE0),toen was de laatste opdracht,/dutch2/DVA22AL,toen was de laatste opdracht,dutch,dutch2,1393,dutch-12-396-500634,talk,toen was de laatste opdracht,5,28,1,205,1.5556098217596995e-10,NA,self_during_other,821,NA,9379,0.841241070476597,0.845488145677454,3,7,0.714285714285714,2,100,69
502027,503695,spreker1 [v] (TIE0),of één van de laatste opdrachten van ga door je,/dutch2/DVA22AL,of één van de laatste opdrachten van ga door je,dutch,dutch2,1668,dutch-12-397-502027,talk,of één van de laatste opdrachten van ga door je,10,47,1,205,1.5556098217596995e-10,NA,self,NA,NA,9035,0.887880464858882,0.914473684210526,2,6,0.833333333333333,2,100,69
503695,504274,spreker1 [v] (TIE0),kast heen,/dutch2/DVA22AL,kast heen,dutch,dutch2,579,dutch-12-398-503695,talk,kast heen,2,9,1,205,1.5556098217596995e-10,NA,self,NA,NA,9614,0.894632827127106,0.919208337317143,2,7,0.857142857142857,2,100,69
504857,507322,spreker1 [v] (TIE0),en kijk bekijk al je spullen die d'r liggen,/dutch2/DVA22AL,en kijk bekijk al je spullen die d'r liggen,dutch,dutch2,2465,dutch-12-399-504857,talk,en kijk bekijk al je spullen die d'r liggen,9,43,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,9344,0.891588184931507,0.895104895104895,2,7,0.857142857142857,2,100,69
507060,507620,spreker2 [v] (TIE2),hum,/dutch2/DVA22AL,hum,dutch,dutch2,560,dutch-12-400-507060,talk,hum,1,3,747,27,1.1620405368544957e-7,partial,other,-262,NA,8082,0.194630042068795,0.916326530612245,2,7,0.285714285714286,2,20,81
507906,508716,spreker1 [v] (TIE0),uh van,/dutch2/DVA22AL,uh van,dutch,dutch2,810,dutch-12-401-507906,talk,uh van,2,6,8,198,1.2444878574077598e-9,NA,other,286,NA,8892,0.823099415204678,0.896732553448971,3,8,0.75,2,27,74
509001,509275,spreker1 [v] (TIE0),ja,/dutch2/DVA22AL,ja,dutch,dutch2,274,dutch-12-402-509001,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,self,NA,NA,8153,0.931313626885809,0.797437402190923,2,8,0.875,2,10,100
509466,509871,spreker1 [v] (TIE0),waar,/dutch2/DVA22AL,waar,dutch,dutch2,405,dutch-12-403-509466,talk,waar,1,4,75,133,1.1667073663197748e-8,NA,self,NA,NA,8154,0.931322050527349,0.882754140954855,2,8,0.875,2,23,78
510025,510430,spreker1 [v] (TIE0),weet je,/dutch2/DVA22AL,weet je,dutch,dutch2,405,dutch-12-404-510025,talk,weet je,2,7,29,177,4.5112684831031306e-9,NA,self,NA,NA,8559,0.934571795770534,0.873723968966925,2,9,0.888888888888889,2,25,76
510430,510854,spreker1 [v] (TIE0),doe de k*a,/dutch2/DVA22AL,doe de k*a,dutch,dutch2,424,dutch-12-405-510430,talk,doe de k*a,3,10,1,205,1.5556098217596995e-10,NA,self,NA,NA,8983,0.937660024490705,0.878962818003914,2,10,0.9,2,100,69
510854,513796.00000000006,spreker1 [v] (TIE0),hou alleen maar de kleren in kast waar je je gewoon mooi in voelt,/dutch2/DVA22AL,hou alleen maar de kleren in kast waar je je gewoon mooi in voelt,dutch,dutch2,2942.000000000058,dutch-12-406-510854,talk,hou alleen maar de kleren in kast waar je je gewoon mooi in voelt,14,65,1,205,1.5556098217596995e-10,NA,self,NA,NA,10532,0.946828712495253,0.894893363922168,2,10,0.9,2,100,69
513796.00000000006,514946,spreker1 [v] (TIE0),waar je je goed in voelt,/dutch2/DVA22AL,waar je je goed in voelt,dutch,dutch2,1149.9999999999418,dutch-12-407-513796,talk,waar je je goed in voelt,6,24,1,205,1.5556098217596995e-10,NA,self,NA,NA,9434,0.94064023743905,0.935077807513133,2,9,0.888888888888889,2,100,69
515280,516697,spreker1 [v] (TIE0),en alle kleren w*a die,/dutch2/DVA22AL,en alle kleren w*a die,dutch,dutch2,1417,dutch-12-408-515280,talk,en alle kleren w*a die,5,22,1,205,1.5556098217596995e-10,NA,self,NA,NA,8386,0.93322203672788,0.870187817785618,1,9,0.888888888888889,2,100,69
516697,518924,spreker1 [v] (TIE0),daar niet mee te maken hebben die doe je allemaal weg gewoon,/dutch2/DVA22AL,daar niet mee te maken hebben die doe je allemaal weg gewoon,dutch,dutch2,2227,dutch-12-409-516697,talk,daar niet mee te maken hebben die doe je allemaal weg gewoon,12,60,1,205,1.5556098217596995e-10,NA,self,NA,NA,10613,0.947234523697352,0.894554956169926,1,10,0.9,2,100,69
519328.99999999994,520722,spreker1 [v] (TIE0),of je maakt nog één doosje,/dutch2/DVA22AL,of je maakt nog één doosje,dutch,dutch2,1393.0000000000582,dutch-12-410-519329,talk,of je maakt nog één doosje,6,26,1,205,1.5556098217596995e-10,NA,self,NA,NA,10362,1,0.920575692963753,0,8,1,1,100,69
521091,521722,spreker1 [v] (TIE0),waar je gewoon,/dutch2/DVA22AL,waar je gewoon,dutch,dutch2,631,dutch-12-411-521091,talk,waar je gewoon,3,14,1,205,1.5556098217596995e-10,NA,self,NA,NA,6817,1,0.860080746908907,0,5,1,1,100,69
521770,523126.99999999994,spreker2 [v] (TIE2),kluskleren*n ja,/dutch2/DVA22AL,kluskleren*n ja,dutch,dutch2,1356.9999999999418,dutch-12-412-521770,talk,kluskleren*n ja,2,15,1,205,1.5556098217596995e-10,NA,other,48,overlapped,8173,0.16591214976141,0.875897545815025,1,6,0.166666666666667,2,100,69
521900.99999999994,523102.99999999994,spreker1 [v] (TIE0),beetje je kluskleren*n,/dutch2/DVA22AL,beetje je kluskleren*n,dutch,dutch2,1202,dutch-12-413-521901,talk,beetje je kluskleren*n,3,22,1,205,1.5556098217596995e-10,full,other,-1226,NA,9375,0.85536,1.00471546458043,2,7,0.857142857142857,2,100,69
523484.00000000006,524140,spreker1 [v] (TIE0),en één,/dutch2/DVA22AL,en één,dutch,dutch2,655.9999999999418,dutch-12-414-523484,talk,en één,2,6,1,205,1.5556098217596995e-10,NA,self_during_other,357.0000000001164,NA,10030,0.864805583250249,0.969644238205723,2,8,0.875,2,100,69
524342,526450,spreker1 [v] (TIE0),één uh kl*a kloffie wat je gewoon,/dutch2/DVA22AL,één uh kl*a kloffie wat je gewoon,dutch,dutch2,2108,dutch-12-415-524342,talk,één uh kl*a kloffie wat je gewoon,7,33,1,205,1.5556098217596995e-10,NA,self,NA,NA,10989,0.876603876603877,0.98379588182632,2,8,0.875,2,100,69
526700,529605,spreker1 [v] (TIE0),af en toe gewoon in zo'n bui aan wilt doen bijvoorbeeld,/dutch2/DVA22AL,af en toe gewoon in zo'n bui aan wilt doen bijvoorbeeld,dutch,dutch2,2905,dutch-12-416-526700,talk,af en toe gewoon in zo'n bui aan wilt doen bijvoorbeeld,11,55,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,10250,0.867707317073171,0.997469832619696,2,7,0.857142857142857,2,100,69
527748,529760,spreker2 [v] (TIE2),[laugh],/dutch2/DVA22AL,ggg,dutch,dutch2,2012,dutch-12-417-527748,laugh,NA,NA,NA,NA,NA,NA,partial,other,-1857,NA,12262,0.274669711303213,1.17553446457674,3,8,0.25,2,NA,NA
530225,530701,spreker1 [v] (TIE0),en de rest,/dutch2/DVA22AL,en de rest,dutch,dutch2,476,dutch-12-418-530225,talk,en de rest,3,10,3,203,4.666829465279099e-10,NA,other,465,NA,11345,0.703129131776113,1.18054110301769,4,8,0.75,2,29,72
531439,532642,spreker1 [v] (TIE0),doe je gewoon allemaal gewoon,/dutch2/DVA22AL,doe je gewoon allemaal gewoon,dutch,dutch2,1203,dutch-12-419-531439,talk,doe je gewoon allemaal gewoon,5,29,1,205,1.5556098217596995e-10,NA,self,NA,NA,11917,0.717378534866158,1.09611846946284,3,8,0.75,2,100,69
532642,535167,spreker1 [v] (TIE0),kleding dat je altijd goed pakt dat je denkt van nou hier,/dutch2/DVA22AL,kleding dat je altijd goed pakt dat je denkt van nou hier,dutch,dutch2,2525,dutch-12-420-532642,talk,kleding dat je altijd goed pakt dat je denkt van nou hier,12,57,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,11884,0.830696735106025,1.01720448514936,2,7,0.857142857142857,2,100,69
534714,535131,spreker2 [v] (TIE2),hum,/dutch2/DVA22AL,hum,dutch,dutch2,417,dutch-12-421-534714,talk,hum,1,3,747,27,1.1620405368544957e-7,full,other,-453,NA,9538,0.254665548332984,1.12649108302823,3,6,0.333333333333333,2,20,81
535167,535572,spreker1 [v] (TIE0),dat je,/dutch2/DVA22AL,dat je,dutch,dutch2,405,dutch-12-422-535167,talk,dat je,2,6,25,181,3.8890245543992506e-9,NA,other,36,NA,9943,0.755707532937745,1.12071686203787,4,7,0.714285714285714,2,25,76
535572,537251,spreker1 [v] (TIE0),en al die nou ik heb dat nooit gedaan,/dutch2/DVA22AL,en al die nou ik heb dat nooit gedaan,dutch,dutch2,1679,dutch-12-423-535572,talk,en al die nou ik heb dat nooit gedaan,9,37,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,11622,0.79099982791258,1.10150696616434,4,8,0.75,2,100,69
535596,535893,spreker2 [v] (TIE2),ja,/dutch2/DVA22AL,ja,dutch,dutch2,297,dutch-12-424-535596,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,24,NA,11919,0.228710462287105,1.12965595678135,5,9,0.333333333333333,2,10,100
537227,537608,spreker2 [v] (TIE2),hum,/dutch2/DVA22AL,hum,dutch,dutch2,381,dutch-12-425-537227,talk,hum,1,3,747,27,1.1620405368544957e-7,NA,self_during_other,-24,NA,9395,0.330707823310271,0.952839756592292,4,9,0.444444444444444,2,20,81
537834.0000000001,539347,spreker1 [v] (TIE0),maar ik vind dat heel leuke opdracht,/dutch2/DVA22AL,maar ik vind dat heel leuke opdracht,dutch,dutch2,1512.9999999998836,dutch-12-426-537834,talk,maar ik vind dat heel leuke opdracht,7,36,1,205,1.5556098217596995e-10,NA,other,226.0000000001164,NA,8895,0.876897133220911,0.97511510633633,4,9,0.666666666666667,2,100,69
539990,541823,spreker1 [v] (TIE0),dus 't lijkt me heel leuk om in 't nieuwe huis ook gewoon m'n,/dutch2/DVA22AL,dus 't lijkt me heel leuk om in 't nieuwe huis ook gewoon m'n,dutch,dutch2,1833,dutch-12-427-539990,talk,dus 't lijkt me heel leuk om in 't nieuwe huis ook gewoon m'n,14,61,1,205,1.5556098217596995e-10,NA,self,NA,NA,10728,0.897930648769575,0.924987066735644,4,10,0.7,2,100,69
541823,543443,spreker1 [v] (TIE0),kledingkast*n ga inrichten en dat 'k denk,/dutch2/DVA22AL,kledingkast*n ga inrichten en dat 'k denk,dutch,dutch2,1620,dutch-12-428-541823,talk,kledingkast*n ga inrichten en dat 'k denk,7,41,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,10669,0.8973662011435,0.987778909360244,4,9,0.666666666666667,2,100,69
542907,543169,spreker2 [v] (TIE2),ja,/dutch2/DVA22AL,ja,dutch,dutch2,262,dutch-12-429-542907,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-536,NA,8406,0.16143231025458,0.962996906862184,4,9,0.444444444444444,2,10,100
543705,544086,spreker2 [v] (TIE2),ja,/dutch2/DVA22AL,ja,dutch,dutch2,381,dutch-12-430-543705,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,self_during_other,262,overlapped,8787,0.197792193012405,0.937580025608195,4,10,0.5,2,10,100
543872,544622,spreker1 [v] (TIE0),deze broek,/dutch2/DVA22AL,deze broek,dutch,dutch2,750,dutch-12-431-543872,talk,deze broek,2,10,1,205,1.5556098217596995e-10,partial,other,703,NA,9537,0.817762399077278,0.962555510698425,5,11,0.545454545454545,2,100,69
545289,546123,spreker1 [v] (TIE0),past ie goed?,/dutch2/DVA22AL,past ie goed?,dutch,dutch2,834,dutch-12-432-545289,talk,past ie goed?,3,13,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,9549,0.861660906901246,0.905032698322434,4,10,0.6,2,100,69
545849,546206,spreker2 [v] (TIE2),ja,/dutch2/DVA22AL,ja,dutch,dutch2,357,dutch-12-433-545849,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-274,overlapped,7930,0.174148802017654,0.883171845417084,4,9,0.444444444444444,2,10,100
546123,546956,spreker1 [v] (TIE0),zit ie lekker?,/dutch2/DVA22AL,zit ie lekker?,dutch,dutch2,833,dutch-12-434-546123,talk,zit ie lekker?,3,14,1,205,1.5556098217596995e-10,partial,other,-83,overlapped,8763,0.842405568869109,0.900709219858156,5,10,0.6,2,100,69
546908,547206,spreker2 [v] (TIE2),ja,/dutch2/DVA22AL,ja,dutch,dutch2,298,dutch-12-435-546908,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-48,NA,9061,0.185299635801788,0.908006814310051,6,11,0.454545454545455,2,10,100
547540,548123,spreker1 [v] (TIE0),en dan,/dutch2/DVA22AL,en dan,dutch,dutch2,583,dutch-12-436-547540,talk,en dan,2,6,301,47,4.6823855634966966e-8,NA,other,334,overlapped,9263,0.859872611464968,0.90028185440762,6,11,0.636363636363636,2,21,80
547897,550243,spreker2 [v] (TIE2),is ie niet al teveel versleten te veel gedragen?,/dutch2/DVA22AL,is ie niet al teveel versleten te veel gedragen?,dutch,dutch2,2346,dutch-12-437-547897,talk,is ie niet al teveel versleten te veel gedragen?,9,48,1,205,1.5556098217596995e-10,partial,other,-226,overlapped,10097,0.360899277012974,0.98478494099288,7,11,0.454545454545455,2,100,69
549504,549719,spreker1 [v] (TIE0),ja,/dutch2/DVA22AL,ja,dutch,dutch2,215,dutch-12-438-549504,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-739,NA,10312,0.646625290923196,1.00575441334244,8,12,0.583333333333333,2,10,100
550076,550266,spreker1 [v] (TIE0),ja,/dutch2/DVA22AL,ja,dutch,dutch2,190,dutch-12-439-550076,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,self_during_other,-167,NA,8669,0.579651632252855,1.02676773658652,8,12,0.583333333333333,2,10,100
550576,550838,spreker2 [v] (TIE2),ja,/dutch2/DVA22AL,ja,dutch,dutch2,262,dutch-12-440-550576,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,other,310,overlapped,8931,0.437353039973127,0.990682196339434,9,13,0.461538461538462,2,10,100
550671,550862,spreker1 [v] (TIE0),ja,/dutch2/DVA22AL,ja,dutch,dutch2,191,dutch-12-441-550671,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-167,NA,9122,0.57180442885332206,1.00918243168492,10,14,0.571428571428571,2,10,100
551088,553470,spreker1 [v] (TIE0),nou ja uh heb ik er niet uh is ie niet versleten,/dutch2/DVA22AL,nou ja uh heb ik er niet uh is ie niet versleten,dutch,dutch2,2382,dutch-12-442-551088,talk,nou ja uh heb ik er niet uh is ie niet versleten,12,48,1,205,1.5556098217596995e-10,NA,self,NA,NA,11504,0.660465924895688,0.98772216021293,10,15,0.6,2,100,69
553470,555578,spreker1 [v] (TIE0),of zit er niet zo'n kont in of wat dan ook,/dutch2/DVA22AL,of zit er niet zo'n kont in of wat dan ook,dutch,dutch2,2108,dutch-12-443-553470,talk,of zit er niet zo'n kont in of wat dan ook,11,42,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,11730,0.689343563512361,0.987955866251158,9,14,0.642857142857143,2,100,69
554697,555625,spreker2 [v] (TIE2),[laugh] nee [laugh],/dutch2/DVA22AL,ggg nee ggg,dutch,dutch2,928,dutch-12-444-554697,talk,nee,1,3,9041,2,1.4064268398529449e-6,partial,other,-881,NA,11527,0.363581157282901,1.11522832817337,9,13,0.384615384615385,2,12,91
556590,558448,spreker1 [v] (TIE0),ja sommige broeken zijn ook gewoon lekker,/dutch2/DVA22AL,ja sommige broeken zijn ook gewoon lekker,dutch,dutch2,1858,dutch-12-445-556590,talk,ja sommige broeken zijn ook gewoon lekker,7,41,1,205,1.5556098217596995e-10,NA,other,965,NA,11361,0.662529706891999,0.984488734835355,7,11,0.636363636363636,2,100,69
558448,560281,spreker1 [v] (TIE0),en dan voel je je gewoon goed in nou die moet je dan,/dutch2/DVA22AL,en dan voel je je gewoon goed in nou die moet je dan,dutch,dutch2,1833,dutch-12-446-558448,talk,en dan voel je je gewoon goed in nou die moet je dan,13,52,1,205,1.5556098217596995e-10,NA,self,NA,NA,9967,0.880605999799338,0.924839936902663,4,9,0.777777777777778,2,100,69
560412,560817,spreker2 [v] (TIE2),ja,/dutch2/DVA22AL,ja,dutch,dutch2,405,dutch-12-447-560412,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,other,131,overlapped,9967,0.16002809270593,0.97324480031247,4,8,0.375,2,10,100
560674,561349,spreker1 [v] (TIE0),bewaren zeg*x,/dutch2/DVA22AL,bewaren zeg*x,dutch,dutch2,675,dutch-12-448-560674,talk,bewaren zeg*x,2,13,1,205,1.5556098217596995e-10,partial,other,-143,overlapped,10189,0.869172637157719,0.99298314004483,4,7,0.714285714285714,2,100,69
561055,561921,spreker2 [v] (TIE2),goeie opdracht zeg,/dutch2/DVA22AL,goeie opdracht zeg,dutch,dutch2,866,dutch-12-449-561055,talk,goeie opdracht zeg,3,18,1,205,1.5556098217596995e-10,partial,other,-294,overlapped,11055,0.198914518317503,1.02049293824425,5,8,0.375,2,100,69
561349,561730,spreker1 [v] (TIE0),ja,/dutch2/DVA22AL,ja,dutch,dutch2,381,dutch-12-450-561349,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-572,NA,9054,0.757123923127899,1.07135250266241,6,8,0.625,2,10,100
562695,563076,spreker1 [v] (TIE0),ja,/dutch2/DVA22AL,ja,dutch,dutch2,381,dutch-12-451-562695,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,self_during_other,774,overlapped,9435,0.766931637519873,0.982198625858838,6,9,0.666666666666667,2,10,100
563004,564254,spreker2 [v] (TIE2),bij mij wordt 't juist andersom,/dutch2/DVA22AL,bij mij wordt 't juist andersom,dutch,dutch2,1250,dutch-12-452-563004,talk,bij mij wordt 't juist andersom,6,31,1,205,1.5556098217596995e-10,partial,other,-72,NA,10685,0.322788956481048,0.990819732937685,7,10,0.4,2,100,69
